5689,0.00124
5772,0.001247
9282,0.002034
3254,0.000661
4788,0.001004
6945,0.001494
4507,0.00094
5982,0.001248
2801,0.000455
7751,0.001362
4589,0.000787
609,8.4e-05
9718,0.001741
9008,0.001595
2023,0.000315
8563,0.001515
8504,0.0015
8356,0.001601
626,8.8e-05
4598,0.000773
5252,0.000891
8885,0.001577
2006,0.000311
4474,0.000749
3575,0.000587
143,1.7e-05
1567,0.000238
9516,0.001761
882,0.000126
9898,0.001768
1977,0.000306
1756,0.000271
9066,0.001643
1426,0.000234
2178,0.000349
6846,0.001238
5100,0.000869
2827,0.000456
9565,0.001728
7460,0.001306
434,5.8e-05
1079,0.000159
6197,0.001073
8696,0.001544
9892,0.001804
6804,0.001193
5679,0.000971
9595,0.001706
9080,0.001605
1536,0.00023
9670,0.001723
2715,0.000449
2010,0.000312
9575,0.001716
6985,0.001227
6589,0.001138
1107,0.000162
5056,0.000854
4247,0.000707
1427,0.000214
1510,0.000228
2379,0.000376
4493,0.000826
5755,0.000998
8851,0.001587
3967,0.000657
7378,0.001291
1527,0.000233
5181,0.000912
9973,0.001925
3145,0.000513
2852,0.000459
9339,0.001786
7154,0.001442
7108,0.001286
3832,0.000661
6681,0.001297
7653,0.001353
2935,0.000482
6814,0.00118
1402,0.000211
9363,0.001658
3148,0.000606
8986,0.001893
8722,0.001757
6138,0.001099
1633,0.000261
5096,0.000901
3541,0.000607
7814,0.001454
3166,0.000538
11,2e-06
2409,0.000437
5316,0.000953
8515,0.001555
2451,0.000398
5578,0.001021
1915,0.000303
1244,0.000189
9445,0.001735
7458,0.001319
9027,0.001879
4426,0.000817
5153,0.000892
8167,0.001439
5115,0.000869
2491,0.000394
3309,0.000611
8766,0.001663
4360,0.000728
1653,0.000251
303,3.9e-05
7460,0.001304
740,0.000105
815,0.000115
3076,0.000499
9732,0.001765
4076,0.000676
1905,0.000301
3020,0.000491
3903,0.000749
9792,0.001764
2642,0.000425
1868,0.000338
2215,0.000447
298,4.8e-05
4345,0.000727
1403,0.000226
8913,0.00161
5199,0.000882
7648,0.001359
2905,0.000467
9698,0.001727
5873,0.001009
7071,0.00123
7280,0.001281
399,5.1e-05
9003,0.001721
1448,0.00022
3390,0.000592
8624,0.001527
4545,0.000764
1817,0.000298
8292,0.001461
8982,0.001595
4467,0.000786
1263,0.000218
6083,0.001094
8414,0.001493
5572,0.000994
6837,0.001186
915,0.000133
4231,0.000704
8743,0.001557
222,2.9e-05
7730,0.001382
8271,0.001455
6687,0.001184
8564,0.001512
254,3.3e-05
9321,0.001769
5946,0.00104
8737,0.001552
1323,0.000198
8528,0.001509
6137,0.001056
4415,0.000741
3897,0.000644
3484,0.00057
4600,0.000772
2585,0.000436
9922,0.001806
9510,0.001697
1504,0.000231
3471,0.00057
8420,0.00153
4571,0.00077
288,3.6e-05
3332,0.000581
4250,0.000757
4601,0.000781
1134,0.00017
5926,0.001027
4191,0.0007
